brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Zelos,Spearfish,40mm GMT,Frost,Diver GMT,No,https://www.extropian.co/watches/zelos-spearfish-40mm-gmt-frost,,,,Sold Out,-,No,2022-12-13,316L Stainless Steel,316L Stainless Steel & Sapphire,40,13,13,47,Round,Scratch-Resistant,Brushed & Polished,No,White,-,Textured,Textured,Applied,Dauphine,No,C3 X1,BGW9,Yes,Sellita SW330-2,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Sapphire,316L Stainless Steel,GMT / World Time (24h),Bi,48,No,Screwdown,No,316L Stainless Steel,No,No,20,18,-,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,"1200HV hardening on case and bracelet
Office GMT",https://extropian.b-cdn.net/data/brand_images/Zelos-Spearfish-40mm GMT-Frost-45c0?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Horizons,43mm SS Diver,Blue Meteorite,Diver,No,https://www.extropian.co/watches/zelos-horizons-43mm-ss-diver-blue-meteorite,549,,,Sold Out,100,No,2021-03-23,316L Stainless Steel,316L Stainless Steel,43,13,-,49,Round,No,Brushed & Polished,No,Blue,Meteorite,Textured,Meteorite,Applied,Plongeur,No,C3 X1,BGW9,Yes,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,-,Screws,Brushed,Quick Release Spring-bars,Deployant Quick Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Horizons-43mm SS Diver-Blue Meteorite-6868?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Swordfish,Field 38mm Bronze,Burnt Orange,Field,No,https://www.extropian.co/watches/zelos-swordfish-field-38mm-bronze-burnt-orange,399,,,Pre-Order,-,No,2023-10-06,Bronze,316L Stainless Steel,38,12,12,44,Round,No,Brushed & Polished,No,Orange,-,Textured,Textured,Painted,Pencil,No,C3 X1,BGW9,No,Seiko NH38A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Bronze,Fixed,Fixed,-,No,Screwdown,No,Rubber (Silicone),No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,Bronze,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/zelos-field-38mm-bronze-swordfish-burnt-orange-UxOD?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Blacktip,200M Diver,Teal,Diver,No,https://www.extropian.co/watches/zelos-blacktip-200m-diver-teal,499,,,Sold Out,200,No,2020-12-15,316L Stainless Steel,316L Stainless Steel,41,-,11.5,47.5,Round,No,Brushed & Polished,Yes,Blue,-,Plain,Sunburst Gradient,Applied,Baton,No,C3,BGW9,Yes,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,-,H Link,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Quick Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Blacktip-200M Diver-Teal-e666?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Hammerhead,Chrono 1000M Diver SS,Meteorite,Diver,Chronograph,https://www.extropian.co/watches/zelos-hammerhead-chrono-1000m-diver-ss-meteorite,1399,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,44,-,18,48,Round,No,Brushed & Polished & Satin,No,Grey,Meteorite,-,Meteorite,Applied,-,No,C3,BGW9,No,ETA Valjoux 7750,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Meteorite,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Silicone),No,22,-,-,-,-,-,-,316L Stainless Steel,1000,1,Singapore,-,-,Singapore,1000,Helium Escape Valve,https://extropian.b-cdn.net/data/brand_images/Zelos-Hammerhead-Chrono 1000M Diver SS-Meteorite-e0d8?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Hammerhead,2 - 1000M Bronze ETA 2892,Meteorite,Diver,No,https://www.extropian.co/watches/zelos-hammerhead-2-1000m-bronze-eta-2892-meteorite,999,,,Sold Out,-,No,-,Bronze,316L Stainless Steel & Sapphire,44,17,15,48,Round,No,Brushed & Polished & Satin,No,Grey,Meteorite,-,Meteorite,Applied,-,No,C3,BGW9,Yes,ETA 2892-2,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Meteorite,Bronze,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Rubber (Silicone),No,No,22,-,-,-,-,Spring-bars,Pin Buckle,Bronze,1000,1,Singapore,-,-,Singapore,1000,Helium Escape Valve,https://extropian.b-cdn.net/data/brand_images/Zelos-Hammerhead-2 - 1000M Bronze ETA 2892-Meteorite-ae53?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Horizons,200M Field (39mm),Granite,Field,No,https://www.extropian.co/watches/zelos-horizons-200m-field-39mm-granite,549,,,Yes,100,No,2020-10-27,316L Stainless Steel,316L Stainless Steel,39,-,10.5,44,Round,No,-,No,Grey,Brass,Sandwich,Textured,Cut In,-,No,C3 X1,BGW9,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,No,No,20,-,-,Screws,-,Quick Release Spring-bars,Deployant Quick Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Horizons-200M Field (39mm)-Granite-304f?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Horizons,V2 GMT 200M SS,Ice,GMT,No,https://www.extropian.co/watches/zelos-horizons-v2-gmt-200m-ss-ice,899,,,Sold Out,100,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,40,13.9,11,45,Round,No,Brushed & Polished,No,Grey,-,-,Sunburst,Applied,-,No,C3 X1,No,Yes,ETA 2893-2 Elaboré,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,-,-,Sapphire,316L Stainless Steel,GMT / World Time (24h),Bi,48,No,Screwdown,No,316L Stainless Steel,Rubber (Silicone),No,20,-,Oyster Type,-,-,Spring-bars,Fliplock Deployant Double Pushers Micro Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Horizons-V2 GMT 200M SS-Ice-4415?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,ZX-3,Mechaquartz Chronograph,Meteorite,Pilot Chronograph,No,https://www.extropian.co/watches/zelos-zx-3-mechaquartz-chronograph-meteorite,699,,,Sold Out,-,No,-,Titanium,Titanium & Sapphire,43,16,-,49,Round,No,Brushed & Polished,No,Grey,Meteorite,-,Meteorite,Applied,-,No,BGW9,No,No,Seiko Meca-quartz VK67,Quartz,-,32MHz (Quartz),-,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,-,No,Leather,No,No,-,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,1,Singapore,-,-,Singapore,100,-,https://extropian.b-cdn.net/data/brand_images/Zelos-ZX-3-Mechaquartz Chronograph-Meteorite-4bcf?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Skyraider,2 Ti-Damascus,Skeleton Limited Edition,Pilot,No,https://www.extropian.co/watches/zelos-skyraider-2-ti-damascus-skeleton-limited-edition,,,,Sold Out,25,No,2021-09-01,Titanium & Damascus,Sapphire,42,-,10.5,48.5,Round,No,-,No,Transparent (Skeleton),Skeleton,Skeleton,Skeleton,Applied,-,No,C3 X1,BGW9,No,ETA 6498-1,Handwind,44,18.000 / 2.5Hz / 5 Movements Per Second,-,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,-,-,-,No (Fixed),Titanium & Damascus,Fixed,Fixed,-,No,Push / Pull,No,Rubber (Silicone),No,No,22,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,1,Singapore,-,-,Singapore,50,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Skyraider-2 Ti-Damascus-Skeleton Limited Edition-5970?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Mako,V3 - 300M Bronze,Frost,Diver,No,https://www.extropian.co/watches/zelos-mako-v3-300m-bronze-frost,499,,,Sold Out,100,No,2020-09-14,Bronze,316L Stainless Steel,40,-,11.5,46,Round,No,-,No,White,Lume,-,-,Applied,-,Yes,C3 X1,BGW9,Yes,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Bronze,Bronze,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Rubber (Silicone),Leather,No,20,-,-,-,-,Spring-bars,Pin Buckle,Bronze,300,1,Singapore,-,-,Singapore,300,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Mako-V3 - 300M Bronze-Frost-029b?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Hammerhead,V3 - 300M Steel,Blue Meteorite,Diver,No,https://www.extropian.co/watches/zelos-hammerhead-v3-300m-steel-blue-meteorite,549,,,Sold Out,-,No,2021-04-30,316L Stainless Steel,316L Stainless Steel,44,-,13,48,Cushion,No,Brushed,No,Blue,Meteorite,-,Meteorite,Applied,Baton,No,C3 X1,BGW9,Yes,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,-,Screws,Brushed,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,300,1,Singapore,-,-,Singapore,300,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Hammerhead-V3 - 300M Steel-Blue Meteorite-0e23?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Thresher,41MM,MOP,Diver GMT,No,https://www.extropian.co/watches/zelos-thresher-41mm-mop,649,,,Yes,-,No,2024-08-14,Titanium,Titanium & Sapphire,41,12.7,11.5,47,Tonneau,Scratch-Resistant,-,No,Blue,Mother of Pearl,Plain,Mother of Pearl,Applied,Paddle,No,C3 SL,BGW9,No,Miyota 9075,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,Mother of Pearl (MOP),Titanium,GMT / World Time (24h),Bi,48,No,Screwdown,No,-,No,No,20,-,H Link,-,Scratch Resistant Coating,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,-,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/zelos-41mm-thresher--copy-aventurine-cxNz?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Hammerhead,Titanium 1000M,Submarine Limited Edition,Diver,No,https://www.extropian.co/watches/zelos-hammerhead-titanium-1000m-submarine-limited-edition,849,,,Sold Out,80,Submarine,-,Titanium,Titanium,44,17,14.5,49,Cushion,No,-,No,Grey,Steel,-,-,Applied,-,No,C3,BGW9,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Ceramic,Titanium,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Titanium,Canvas,Leather,22,-,-,-,-,-,Quick Adjust,316L Stainless Steel,1000,1,Singapore,-,-,Singapore,1000,Steel dial from USS Los Angeles,https://extropian.b-cdn.net/data/brand_images/Zelos-Hammerhead-Titanium 1000M-Submarine Limited Edition -1d45?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Mako,V3 - 300M Steel,Midnight Blue,Diver,No,https://www.extropian.co/watches/zelos-mako-v3-300m-steel-midnight-blue,449,,,Sold Out,200,No,-,316L Stainless Steel,316L Stainless Steel,40,-,11.5,46,Round,No,-,No,Blue,-,-,Whirlpool,Applied,-,No,C3 X1,BGW9,Yes,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Silicone),Leather,20,-,-,-,-,-,Deployant Quick Adjust,316L Stainless Steel,300,1,Singapore,-,-,Singapore,300,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Mako-V3 - 300M Steel-Midnight Blue-633c?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Hammerhead,V3 - 300M Steel,Vintage Black,Diver,No,https://www.extropian.co/watches/zelos-hammerhead-v3-300m-steel-vintage-black,449,,,Yes,500,No,2021-04-30,316L Stainless Steel,316L Stainless Steel,44,-,13,48,Cushion,No,Brushed,No,Black,-,Plain,Sunburst,Applied,Baton,No,C3 X1,BGW9,Yes,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,-,Screws,Brushed,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,300,1,Singapore,-,-,Singapore,300,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Hammerhead-V3 - 300M Steel-Vintage Black-5359?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Skyraider,40 - Skeleton,Ti  Supernova,Pilot,No,https://www.extropian.co/watches/zelos-skyraider-40-skeleton-ti-supernova,1749,,,Future Release,-,No,2025-02-11,Titanium,-,40,9.9,8.2,46,Round,Cerakote,Matte,No,Transparent (Skeleton),Skeleton,Skeleton,Skeleton,Raised,Custom,No,Light Orange,BGW9,No,Marvin 700,Handwind,46,21.600 / 3Hz / 6 Movements Per Second,-,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,-,No,Titanium,No,No,20,-,Custom,Screws,-,-,Deployant Double Pushers Quick Adjust,Titanium,50,1,Singapore,-,-,Singapore,50,-,https://extropian.b-cdn.net/data/brand_images/zelos-40-skeleton-skyraider-ti-supernova-g3MD?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Aurora Field,42mm Ti,Teal,Field,No,https://www.extropian.co/watches/zelos-aurora-field-42mm-ti-teal,529,,,Sold Out,-,No,2022-10-03,Titanium,Titanium,42,12.2,12.2,49,Round,Scratch-Resistant,Brushed,No,Teal,-,Sandwich,Fumé,Applied,Baton,No,C3 SL,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Titanium,No,No,22,20,H Link,Screws,Brushed,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,Titanium,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Aurora Field-42mm Ti-Teal-8b1a?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Swordfish,40mm SS (2023),Ember Orange,Diver,No,https://www.extropian.co/watches/zelos-swordfish-40mm-ss-2023-ember-orange,399,,,Pre-Order,-,No,2023-10-06,316L Stainless Steel,316L Stainless Steel,40,12,-,46,Round,No,Brushed & Polished,No,Orange,Lume,Sandwich,Matte,Cut In,Pencil,Yes,Light Orange,BGW9,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,-,-,Screws,-,Quick Release Spring-bars,-,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/zelos-40mm-ss-2023--swordfish-ember-orange-k2ND?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Swordfish,40mm SS (Batch 2),MOP,Diver,No,https://www.extropian.co/watches/zelos-swordfish-40mm-ss-batch-2-mop,429,,,Sold Out,150,No,2021-01-28,316L Stainless Steel,316L Stainless Steel,40,12,12,46,Round,No,Brushed & Polished,No,Blue,Mother of Pearl,Sandwich,Mother of Pearl,Cut In,Baton,No,C3 X1,BGW9,Yes,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,18,-,Screws,Brushed & Polished,Quick Release Spring-bars,Fliplock Deployant Double Pushers Micro Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Swordfish-40mm SS (Batch 2)-MOP-9e9a?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Aurora Field,42mm Ti,Supernova,Field,No,https://www.extropian.co/watches/zelos-aurora-field-42mm-ti-supernova,529,,,Sold Out,-,No,2022-10-03,Titanium,Titanium,42,12.2,12.2,49,Round,Scratch-Resistant,Brushed,No,Orange,-,Sandwich,Fumé,Applied,Baton,No,C3 SL,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Titanium,No,No,22,20,H Link,Screws,Brushed,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,Titanium,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Aurora Field-42mm Ti-Supernova-a196?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Abyss,3 - 3000M Bronze Turbine,Black Sand,Diver,No,https://www.extropian.co/watches/zelos-abyss-3-3000m-bronze-turbine-black-sand,849,,,Yes,-,No,-,Bronze,-,43,-,18.5,51,Round,No,Brushed & Polished,No,Black,-,Textured,-,Applied,-,No,C3,No,Yes,Sellita SW260-1,Automatic,43,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Ceramic,Bronze,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Rubber (Silicone),No,No,22,-,-,-,-,-,Pin Buckle,Bronze,3000,1,Singapore,-,-,Singapore,3000,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Abyss-3 - 3000M Bronze Turbine-Black Sand-b482?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Swordfish,40mm SS (Batch 2),Emerald Green,Diver,No,https://www.extropian.co/watches/zelos-swordfish-40mm-ss-batch-2-emerald-green,349,,,Sold Out,-,No,2021-01-28,316L Stainless Steel,316L Stainless Steel,40,12,12,46,Round,No,Brushed & Polished,No,Green,-,Sandwich,Sunburst,Cut In,Baton,No,C3 X1,BGW9,Yes,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,18,-,Screws,Brushed & Polished,Quick Release Spring-bars,Fliplock Deployant Double Pushers Micro Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Swordfish-40mm SS (Batch 2)-Emerald Green-fd75?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Aurora Field,42mm Ti,Hammered Yellow,Field,No,https://www.extropian.co/watches/zelos-aurora-field-42mm-ti-hammered-yellow,529,,,Sold Out,-,No,2023-07-14,Titanium,Titanium,42,12.2,12.2,49,Round,Scratch-Resistant,Brushed,No,Yellow,-,Sandwich,Textured,Applied,Baton,No,C3 SL,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Titanium,No,No,22,20,H Link,Screws,Brushed,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,Titanium,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/zelos-42mm-ti-aurora-field-hammered-yellow-MwNj?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Horizons,200M Field (39mm),Moss Green,Field,No,https://www.extropian.co/watches/zelos-horizons-200m-field-39mm-moss-green,549,,,Yes,100,No,2020-10-27,316L Stainless Steel,316L Stainless Steel,39,-,10.5,44,Round,No,-,No,Green,-,Sandwich,-,Cut In,-,No,C3 X1,BGW9,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,No,No,20,-,-,Screws,-,Quick Release Spring-bars,Deployant Quick Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Horizons-200M Field (39mm)-Moss Green-ac83?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,ZX,Skeleton (custom made by Elshan),Skeleton,Pilot Chronograph,No,https://www.extropian.co/watches/zelos-zx-skeleton-custom-made-by-elshan-skeleton,,,,Sold Out,1,No,2020-03-25,-,-,44,-,-,-,Round,-,-,-,Transparent (Skeleton),Skeleton,Skeleton,Skeleton,-,-,No,-,-,No,ETA Valjoux 7750 Elaboré,Automatic,48,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,-,-,-,-,Ceramic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,Singapore,-,-,Singapore,-,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Helmsman-2 - 300M Steel-Black-81a6?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Swordfish,40mm SS (Batch 3),Sky Blue,Diver,No,https://www.extropian.co/watches/zelos-swordfish-40mm-ss-batch-3-sky-blue,399,,,Sold Out,-,No,2022-11-10,316L Stainless Steel,316L Stainless Steel,40,12,12,46,Round,No,Brushed & Polished,No,Blue,-,Sandwich,Matte,Cut In,Baton,Yes,Light Blue,No,Yes,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,18,-,Screws,Brushed & Polished,Quick Release Spring-bars,Fliplock Deployant Quick Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Zelos-Swordfish-40mm SS (Batch 3)-Sky Blue-aabe?optimizer=image&quality=100,https://zeloswatches.com/
Zelos,Swordfish,40mm SS (2024),Teal MOP,Diver,No,https://www.extropian.co/watches/zelos-swordfish-40mm-ss-2024-teal-mop,429,,,Yes,-,No,2024-10-10,316L Stainless Steel,316L Stainless Steel,40,12,-,46,Round,No,Brushed & Polished,No,Teal,Mother of Pearl,Plain,Mother of Pearl,Cut In,Pencil,No,C3 X1,BGW9,Yes,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Mother of Pearl (MOP),316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,-,-,Screws,-,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,200,1,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/zelos-40mm-ss-2023--swordfish--copy-teal-UyNj?optimizer=image&quality=100,https://zeloswatches.com/
