brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Formex,Reef GMT,Automatic Chronometer 300M,Grey,Diver GMT,GMT,https://www.extropian.co/watches/formex-reef-gmt-automatic-chronometer-300m-grey,2090,,,Yes,-,No,-,316L Stainless Steel,Sapphire,42,11.4,11.4,47,Round,No,Brushed & Polished,No,Grey,Brass,Plain,Sunburst Gradient,Applied,Custom,No,BGW9,No,Yes,Sellita SW330-2,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,GMT / World Time (24h),Bi,48,24-Hour / GMT,Screwdown,No,316L Stainless Steel,No,No,22,20,-,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,300,3,Switzerland,Switzerland,Switzerland,Switzerland,300,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-300m-reef-gmt-grey-AwMj?optimizer=image&quality=100,https://formexwatch.com
Carpenter,M12 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m12-brooklyn-field-all,625,,,Out of Stock,75,-,-,316L Stainless Steel,Sapphire,-,-,-,-,-,-,-,-,Blue,Lume,-,Matte,-,-,Yes,C3,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M12 BROOKLYN FIELD-All---V4PX?optimizer=image&quality=100,https://carpenterwatches.com
Brew Watches,Metric,All,Star,Chronograph,No,https://www.extropian.co/watches/brew-watches-metric-all-star,450,,,Yes,-,No,2024-10-09,316L Stainless Steel,316L Stainless Steel,36,10.75,-,41.5,Cushion,No,Brushed & Polished,No,Gold,-,Plain,Sunburst,Applied,Baton,No,-,No,No,Seiko Meca-quartz VK68,Meca-quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,No,No,20,-,Custom,Screws,Brushed & Polished,Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,50,1,USA,-,USA,USA,50,-,https://extropian.b-cdn.net/data/brand_images/brew-watches-all-metric--copy-retro-dial-cyMT?optimizer=image&quality=100,https://www.brew-watches.com
Christopher Ward,C12 The Twelve,Automatic 40mm,Artic White Black Rubber,-,-,https://www.extropian.co/watches/christopher-ward-c12-the-twelve-automatic-40mm-artic-white-black-rubber,850,,,Yes,-,-,-,Titanium,-,40,8.95,8.95,44.5,Cushion,No,Polished & Sandblasted,No,White,-,Plain,-,Applied,Alpha,No,C1,No,Yes,Sellita SW300-1,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Screwdown,No,Rubber (Natural),No,No,-,-,-,-,-,Quick Release Spring-bars,-,-,100,5,UK,Switzerland,Switzerland,UK,100,-,https://extropian.b-cdn.net/data/brand_images/Christopher Ward-C12-All---tT2u?optimizer=image&quality=100,https://www.christopherward.com/home
Elka Watch Co,D05-0804,D,Green Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d05-0804-d-green-dial,1625,,,Yes,-,No,2023-03-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Green,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,18,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d03-1001--copy-grey-dial-c1OT?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Dan Henry,1937,Dress Chronograph,Gold,Dress,No,https://www.extropian.co/watches/dan-henry-1937-dress-chronograph-gold,270,,,Yes,1937,No,-,316L Stainless Steel,316L Stainless Steel,38,12.7,-,46.1,Round,No,-,Yes,Silver,-,Sector,-,Applied,Leaf,No,-,-,No,Seiko Meca-quartz VK64,Quartz,-,32MHz (Quartz),-,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire Coated Mineral,Double Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,Leather,Leather,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,30,1,USA,-,-,USA,30,-,https://extropian.b-cdn.net/data/brand_images/Dan Henry-1937-Dress Chronograph-Gold-3f09?optimizer=image&quality=100,https://danhenrywatches.com/?lang
Farer,37mm,Manual,Stanhope,Dress,No,https://www.extropian.co/watches/farer-37mm-manual-stanhope,1185,,,Sold Out,302,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,37,8.3,-,-,Round,No,Polished,No,White,-,Sector,Piqué,Applied,-,No,-,-,No,ETA 7001 Top,Handwind,42,21.600 / 3Hz / 6 Movements Per Second,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Double Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,50,5,UK,-,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/Farer-37mm-Manual-Stanhope-ceae?optimizer=image&quality=100,https://farer.com
Bravur Watches,Grand Tour,All,La Corsa Rosa,Chronograph,No,https://www.extropian.co/watches/bravur-watches-grand-tour-all-la-corsa-rosa,2550,,,Sold Out,50,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,38.2,14.4,-,46.3,Round,No,Brushed & Polished,No,Black,-,Textured,Textured,Applied,Sword,No,Black SuperLuminova,No,No,Sellita SW511b,Automatic,62,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,Chronograph,Leather,No,No,18,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,2,Sweden,Sweden,Sweden,Sweden,100,-,https://extropian.b-cdn.net/data/brand_images/Bravur Watches-GRAND TOUR-All-la corsa rosa-QHAu?optimizer=image&quality=100,https://bravurwatches.com
Deep Blue,Ocean Diver,Swiss Automatic,White & Red ceramic bezel - Black & Red Dial Rubber Strap,Diver,No,https://www.extropian.co/watches/deep-blue-ocean-diver-swiss-automatic-white-red-ceramic-bezel-black-red-dial-rubber-strap,798,,,Yes,-,-,-,316L Stainless Steel,Sapphire,44,15,15,-,Round,No,No,No,Black,-,Plain,-,Applied,Plongeur,No,No,No,No,Ronda R150,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Rubber (Natural),No,No,22,-,-,-,-,-,Pin Buckle,-,500,1,USA,-,USA,USA,500,-,https://extropian.b-cdn.net/data/brand_images/Deep Blue---All---8Lhb?optimizer=image&quality=100,https://deepbluewatches.com
Formex,Essence,Automatic Chronometer 39 mm Splash,Baby Blue Limited Series,Dress,Sport,https://www.extropian.co/watches/formex-essence-automatic-chronometer-39-mm-splash-baby-blue-limited-series,1590,,,Yes,-,No,2023-07-13,316L Stainless Steel,Sapphire,39,10,10,45,Round,No,Brushed & Polished,No,Blue,Brass,Multi-layered,Brushed,Applied,Custom,No,BGW9,No,Yes,Sellita SW200-1 Chronometer Grade,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,18,-,Screws,Brushed & Polished,Quick Release Spring-bars,Butterfly Quick Adjust,316L Stainless Steel,100,3,Switzerland,Switzerland,Switzerland,Switzerland,100,COSC Certified,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-39-mm-splash-essence-baby-blue-limited-series-cxNT?optimizer=image&quality=100,https://formexwatch.com
Brew Watches,Mastergraph,All,Universal,Chronograph,No,https://www.extropian.co/watches/brew-watches-mastergraph-all-universal,375,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,38,-,10.5,41.5,Cushion,No,Brushed & Polished,No,Black,-,Plain,Matte,Applied,Baton,No,C3 SL,No,No,Seiko Meca-quartz VK68,Meca-quartz,-,32MHz (Quartz),-,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Domed,-,-,Aluminum,316L Stainless Steel,Markers,-,-,No,-,No,Leather,No,No,22,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,1,USA,-,USA,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Brew Watches-Mastergraph-All-Universal-26ac?optimizer=image&quality=100,https://www.brew-watches.com
Deep Blue,Daynight Patriot 45 mm,Automatic,Black ceramic Bezel - Blue dial - 7 color tritium tubes,-,-,https://www.extropian.co/watches/deep-blue-daynight-patriot-45-mm-automatic-black-ceramic-bezel-blue-dial-7-color-tritium-tubes,749,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,45,15,15,52,Cushion,No,No,No,Blue,-,Plain,-,Applied,Sword,No,Tritium Tube,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,-,No,Rubber (Natural),No,No,22,-,-,-,-,Screws,Pin Buckle,316L Stainless Steel,300,1,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-automatic-daynight-patriot-45-mm--copy-black-ceramic-bezel-black-dial-7-color-tritium-tubes-A1NT?optimizer=image&quality=100,https://deepbluewatches.com
Deep Blue,Ocean Diver,Swiss Automatic,White & Yellow ceramic bezel - White & Yellow Dial Steel Bracelet,Diver,No,https://www.extropian.co/watches/deep-blue-ocean-diver-swiss-automatic-white-yellow-ceramic-bezel-white-yellow-dial-steel-bracelet,899,,,Yes,-,-,-,316L Stainless Steel,Sapphire,44,15,15,-,Round,No,No,No,White,-,Plain,-,Applied,Plongeur,No,No,No,Yes,Ronda R150,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,Oyster Type,Pin and Collar,-,Screws,Deployant Diver Extension,316L Stainless Steel,500,1,USA,-,USA,USA,500,-,https://extropian.b-cdn.net/data/brand_images/Deep Blue---All---2gT9?optimizer=image&quality=100,https://deepbluewatches.com
Dan Henry,1962,Racing Chronograph,Panda,Rally Chronograph,No,https://www.extropian.co/watches/dan-henry-1962-racing-chronograph-panda,270,,,Yes,1962,No,-,316L Stainless Steel,316L Stainless Steel,39,13.5,-,45.9,Round,No,-,No,White,-,-,Matte,-,Dauphine,No,-,-,No,Seiko Meca-quartz VK63,Quartz,-,32MHz (Quartz),-,No,Flyback,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Mineral,Boxed Double Domed,-,-,No (Fixed),316L Stainless Steel,Tachymeter,Fixed,-,No,Push / Pull,Chronograph,Leather,Leather,No,20,16,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,1,USA,-,-,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Dan Henry-1962-Racing Chronograph-Panda-be4e?optimizer=image&quality=100,https://danhenrywatches.com/?lang
Deep Blue,Diver 1000,Automatic diver 40 mm,Black ceramic bezel - Yellow sunray dial,Diver,No,https://www.extropian.co/watches/deep-blue-diver-1000-automatic-diver-40-mm-black-ceramic-bezel-yellow-sunray-dial,299,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,40,15,15,-,Round,-,-,No,Yellow,Enamel,Plain,Enamel,Applied,Sword,No,No,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,-,No,Screwdown,No,Rubber (Silicone),No,No,22,-,-,-,-,Screws,-,-,330,1,USA,-,-,USA,330,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-automatic-diver-40-mm-diver-1000--copy-black-ceramic-bezel-blue-abalone-dial-Q2Nj?optimizer=image&quality=100,https://deepbluewatches.com
Dufrane,Bergstrom,Premium - Standard - Matte Bronze,Black,Pilot,No,https://www.extropian.co/watches/dufrane-bergstrom-premium-standard-matte-bronze-black,799,,,Sold Out,-,No,-,Bronze,316L Stainless Steel & Sapphire,41.5,11,-,51,Round,No,Bead Blasted,Yes,Black,-,Plain,-,Painted,Cathedral,No,C3,No,No,ETA 6498-1,Handwind,46,18.000 / 2.5Hz / 5 Movements Per Second,-,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Domed,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,22,-,-,-,-,Screws,Pin Buckle,-,50,1,USA,-,USA,USA,50,Decorated movement with 18K Gold engraved logo,https://extropian.b-cdn.net/data/brand_images/Dufrane-Aviator Watch-The Bergstrom-Premium - Standard - Matte Bronze - Black-5f4c?optimizer=image&quality=100,https://www.dufranewatches.com
Deep Blue,Daynight Patriot 45 mm,Automatic,Black ceramic Bezel - Black dial - Green & Orange tritium tubes,Diver,No,https://www.extropian.co/watches/deep-blue-daynight-patriot-45-mm-automatic-black-ceramic-bezel-black-dial-green-orange-tritium-tubes,749,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,45,15,15,52,Cushion,No,No,No,Black,-,Plain,-,Applied,Sword,No,Tritium Tube,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,-,No,Rubber (Natural),No,No,22,-,-,-,-,Screws,Pin Buckle,316L Stainless Steel,300,1,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-automatic-daynight-patriot-45-mm-black-ceramic-bezel-black-dial-green-orange-tritium-tubes-Y1Mj?optimizer=image&quality=100,https://deepbluewatches.com
Deep Blue,Master 1000 II,Automatic Diver 44mm,Black ceramic bezel - Black dial white lume texture - Steel bracelet,Diver,No,https://www.extropian.co/watches/deep-blue-master-1000-ii-automatic-diver-44mm-black-ceramic-bezel-black-dial-white-lume-texture-steel-bracelet,399,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,44,15,15,-,Round,No,No,No,Black,Enamel,Plain,-,Applied,Plongeur,No,No,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Aluminum,No,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,Oyster Type,Pin and Collar,-,Screws,Deployant Double Pushers Diver Extension,316L Stainless Steel,330,1,USA,-,-,USA,330,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-automatic-diver-44mm-master-1000-ii---copy-black-vintage-lume-ceramic-bezel-black-dial-U3NT?optimizer=image&quality=100,https://deepbluewatches.com
Elka Watch Co,D05-0901,D,Green Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d05-0901-d-green-dial,1569,,,Yes,-,No,2022-11-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Green,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d03-0901--copy-grey-dial--Y1OT?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Carpenter,M14 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m14-brooklyn-field-all,625,,,Out of Stock,-,-,-,Brass,Sapphire,-,-,-,-,-,-,-,-,Blue,-,-,Matte,-,-,No,-,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,2,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M14 BROOKLYN FIELD-All---LyzL?optimizer=image&quality=100,https://carpenterwatches.com
Dufrane,Travis,All,Dusk,Diver,No,https://www.extropian.co/watches/dufrane-travis-all-dusk,699,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39,-,12,47,Round,Scratch-Resistant,Brushed & Polished,No,Black,-,Plain,Matte,-,Arrow,No,-,No,No,Sellita SW200-1 Elaboré,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Sapphire,316L Stainless Steel,Markers,Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Silicone),No,20,18,Oyster Type,-,-,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,200,2,USA,-,USA,USA,200,-,https://extropian.b-cdn.net/data/brand_images/dufrane-all-travis--copy-sky-UyMz?optimizer=image&quality=100,https://www.dufranewatches.com
Bravur Watches,BW003,Automatic,Black Dial,Dress,No,https://www.extropian.co/watches/bravur-watches-bw003-automatic-black-dial,1350,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39,10.1,-,44.5,Round,No,-,No,Black,-,Plain,Glossy,Applied,Skeleton,No,C1 SL,No,Yes,Sellita SW300-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,Sweden,Sweden,Sweden,Sweden,50,-,https://extropian.b-cdn.net/data/brand_images/Bravur Watches-BW003-All-black dial-I1Ve?optimizer=image&quality=100,https://bravurwatches.com
Bravur Watches,Team Heritage,All,Ren - PVD,Sport,No,https://www.extropian.co/watches/bravur-watches-team-heritage-all-ren-pvd,1195,,,Yes,-,No,2024-04-02,316L Stainless Steel,316L Stainless Steel,37,11.5,-,44.6,Avant Garde,PVD,Brushed & Polished,No,White,-,Sandwich,Matte,Painted,Obelisque,No,-,No,No,Sellita SW200-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,Rubber (Silicone),No,No,18,-,-,-,-,-,Pin Buckle,316L Stainless Steel,100,2,Sweden,-,Sweden,Sweden,100,-,https://extropian.b-cdn.net/data/brand_images/bravur-watches-all-team-heritage--copy-ren-stainless-steel-MyND?optimizer=image&quality=100,https://bravurwatches.com
Eza,Vintage,1972 Diver,Blue Dial,Diver,No,https://www.extropian.co/watches/eza-vintage-1972-diver-blue-dial,1094,995,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39.6,11.96,-,50,Round,No,Brushed & Polished,No,Blue,-,Plain,-,Applied,Sword,No,-,-,No,Sellita SW200-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,-,No,Screwdown,No,Leather,Rubber (Tropic),No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,200,2,Germany,-,Germany,Germany,200,-,https://extropian.b-cdn.net/data/brand_images/Eza-Vintage-1972 Diver-Blue Dial-9df6?optimizer=image&quality=100,https://ezawatches.com
Dan Henry,1963 Pilot Chronograph,II,"Blue Steel (42,5mm Date)",Pilot Chronograph,No,https://www.extropian.co/watches/dan-henry-1963-pilot-chronograph-ii-blue-steel-42-5mm-date,280,,,Yes,1963,No,-,316L Stainless Steel,316L Stainless Steel,42.5,14.4,-,50,Round,No,Brushed & Polished,No,Blue,-,Sandwich,Sunburst,Cut In,-,No,-,No,No,Miyota 6S20,Quartz,-,32MHz (Quartz),-,No,Flyback,Date,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Double Domed,-,-,Stainless Steel,316L Stainless Steel,12-Hour,-,-,No,-,Chronograph,Leather,No,No,22,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,1,USA,-,-,USA,50,-,"https://extropian.b-cdn.net/data/brand_images/Dan Henry-1963 Pilot Chronograph-II-Blue Steel (42,5mm Date)-d8b3?optimizer=image&quality=100",https://danhenrywatches.com/?lang
Elka Watch Co,X03-0902,X,Blue Dial - bleu Nato Strap,Pilot,Field,https://www.extropian.co/watches/elka-watch-co-x03-0902-x-blue-dial-bleu-nato-strap,1569,,,Yes,-,No,2022-11-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Brushed & Polished,No,Blue,Brass,Plain,Brushed,Painted,Leaf,No,C1,No,No,La Joux-Perret G100,Automatic,68,18.800 / 2.5Hz / 5 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Nylon (NATO Style),No,No,20,20,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-x-x03-0902-x-blue-dial-bleu-nato-strap-EzMD?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Formex,Essence,Automatic Chronometer 39 mm,White,Dress,Sport,https://www.extropian.co/watches/formex-essence-automatic-chronometer-39-mm-white,1490,,,Yes,-,No,-,316L Stainless Steel,Sapphire,39,10,10,45,Round,No,Brushed & Polished,No,White,Brass,Multi-layered,Brushed,Applied,Custom,No,BGW9,No,Yes,Sellita SW200-1 Chronometer Grade,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,18,-,Screws,Brushed & Polished,Quick Release Spring-bars,Butterfly Quick Adjust,316L Stainless Steel,100,3,Switzerland,Switzerland,Switzerland,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-39-mm-essence-white-g1Nj?optimizer=image&quality=100,https://formexwatch.com
Farer,Three Hand Automatic,III,Discovery Olive,Dress,No,https://www.extropian.co/watches/farer-three-hand-automatic-iii-discovery-olive,905,,,Yes,-,No,2024-07-10,316L Stainless Steel,316L Stainless Steel & Sapphire,39.5,10.8,-,45,Round,No,Brushed & Polished,No,Green,-,Sector,Brushed,Applied,Syringe,No,-,No,No,La Joux-Perret G101,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,316L Stainless Steel,No,No,20,20,Milanese,-,-,Quick Release Spring-bars,Clasp for Milanese or Mesh,316L Stainless Steel,50,5,UK,Switzerland,Switzerland,UK,50,-,https://extropian.b-cdn.net/data/brand_images/farer-iii-three-hand-automatic--copy-discovery-EyOT?optimizer=image&quality=100,https://farer.com
Deep Blue,Daynight Patriot 45 mm,Automatic,Black ceramic Bezel - Blue dial - Blue & Yellow tritium tubes,Diver,No,https://www.extropian.co/watches/deep-blue-daynight-patriot-45-mm-automatic-black-ceramic-bezel-blue-dial-blue-yellow-tritium-tubes,749,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,45,15,15,52,Cushion,No,No,No,Blue,-,Plain,-,Applied,Sword,No,Tritium Tube,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,-,No,Rubber (Natural),No,No,22,-,-,-,-,Screws,Pin Buckle,316L Stainless Steel,300,1,USA,-,-,USA,300,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-automatic-daynight-patriot-45-mm--copy-black-ceramic-bezel-black-dial-blue-yellow-tritium-tubes-E5NT?optimizer=image&quality=100,https://deepbluewatches.com
